scene,seq,n_steps,N_req,N,seed,n_vox,ranking,frac,ref,n_pred,n_ref,acc,comp,chamfer,precision@0.1,recall@0.1,f1@0.1,precision@0.2,recall@0.2,f1@0.2,precision@0.5,recall@0.5,f1@0.5,iou
apartment_2,seq_0009,25,1,1,1,5208,support,0.25,subset,1302,13036,0.17104915873872112,0.654021263563896,0.41253521115130853,0.2857142857142857,0.10309911015648972,0.15152198421646,0.630568356374808,0.2595121202822952,0.36769738341039804,0.9969278033794163,0.5838447376495858,0.7364134139637163,0.026747062461348177
apartment_2,seq_0009,25,1,1,1,5208,support,0.1,fixed,520,60306,0.1510729357440426,3.004081744770961,1.577577340257502,0.36538461538461536,0.017908665804397574,0.03414383339406676,0.7057692307692308,0.043610917653301495,0.08214587448066804,1.0,0.1272178556030909,0.2257200859101474,0.0045752630776269634
apartment_2,seq_0009,25,1,1,1,5208,support,0.1,subset,520,13036,0.1521199384351411,1.0627687474965357,0.6074443429658384,0.36153846153846153,0.06865602945688862,0.11539801547784628,0.7,0.16976066277999385,0.27325325007496776,1.0,0.43073028536360847,0.6021124872660983,0.01156767955801105
apartment_2,seq_0009,25,1,1,1,5208,views,0.5,fixed,2604,60306,0.20416746694567672,1.8017269778727674,1.002947222409222,0.22964669738863286,0.043925977514675155,0.07374607620719302,0.5468509984639017,0.13953835439259776,0.22234228461161745,0.9589093701996928,0.3682883958478427,0.5321817181263416,0.016046511627906976
apartment_2,seq_0009,25,1,1,1,5208,views,0.5,subset,2604,13036,0.22571327937122163,0.4071535251043107,0.31643340223776617,0.2054531490015361,0.12964099416999078,0.15897114906171594,0.5026881720430108,0.35685793188094506,0.417402302534669,0.9370199692780338,0.7684872660325253,0.8444266896085432,0.03370640291514836
apartment_2,seq_0009,25,1,1,1,5208,views,0.25,fixed,1302,60306,0.16637757959780236,2.3892521854721194,1.277814882534961,0.3010752688172043,0.030378403475607735,0.055188321972044346,0.6466973886328725,0.0796935628295692,0.1419004982619113,0.9961597542242704,0.21457234769343017,0.35308940235920433,0.010924659219526598
apartment_2,seq_0009,25,1,1,1,5208,views,0.25,subset,1302,13036,0.17104915873872112,0.654021263563896,0.41253521115130853,0.2857142857142857,0.10309911015648972,0.15152198421646,0.630568356374808,0.2595121202822952,0.36769738341039804,0.9969278033794163,0.5838447376495858,0.7364134139637163,0.026747062461348177
apartment_2,seq_0009,25,1,1,1,5208,views,0.1,fixed,520,60306,0.1510729357440426,3.004081744770961,1.577577340257502,0.36538461538461536,0.017908665804397574,0.03414383339406676,0.7057692307692308,0.043610917653301495,0.08214587448066804,1.0,0.1272178556030909,0.2257200859101474,0.0045752630776269634
apartment_2,seq_0009,25,1,1,1,5208,views,0.1,subset,520,13036,0.1521199384351411,1.0627687474965357,0.6074443429658384,0.36153846153846153,0.06865602945688862,0.11539801547784628,0.7,0.16976066277999385,0.27325325007496776,1.0,0.43073028536360847,0.6021124872660983,0.01156767955801105
apartment_2,seq_0009,25,1,1,1,5208,cells0.3,0.5,fixed,2604,60306,0.20416746694567672,1.8017269778727674,1.002947222409222,0.22964669738863286,0.043925977514675155,0.07374607620719302,0.5468509984639017,0.13953835439259776,0.22234228461161745,0.9589093701996928,0.3682883958478427,0.5321817181263416,0.016046511627906976
apartment_2,seq_0009,25,1,1,1,5208,cells0.3,0.5,subset,2604,13036,0.22571327937122163,0.4071535251043107,0.31643340223776617,0.2054531490015361,0.12964099416999078,0.15897114906171594,0.5026881720430108,0.35685793188094506,0.417402302534669,0.9370199692780338,0.7684872660325253,0.8444266896085432,0.03370640291514836
apartment_2,seq_0009,25,1,1,1,5208,cells0.3,0.25,fixed,1302,60306,0.16637757959780236,2.3892521854721194,1.277814882534961,0.3010752688172043,0.030378403475607735,0.055188321972044346,0.6466973886328725,0.0796935628295692,0.1419004982619113,0.9961597542242704,0.21457234769343017,0.35308940235920433,0.010924659219526598
apartment_2,seq_0009,25,1,1,1,5208,cells0.3,0.25,subset,1302,13036,0.17104915873872112,0.654021263563896,0.41253521115130853,0.2857142857142857,0.10309911015648972,0.15152198421646,0.630568356374808,0.2595121202822952,0.36769738341039804,0.9969278033794163,0.5838447376495858,0.7364134139637163,0.026747062461348177
